Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1771962580,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1771962581,10,,Aggregated,0.000000,0.000000,3,3,4,4,5,58,58,58,58,58,58,18,0,2,5.599194102817112,1.2722015380859375,57.72900581359863,0.0
1771962582,20,,Aggregated,0.000000,0.000000,2,3,3,3,4,5,58,58,58,58,58,41,0,2,4.714047036519864,1.0769367218017578,57.72900581359863,0.0
1771962583,30,,Aggregated,18.000000,0.000000,2,3,3,4,7,8,45,58,58,58,58,66,0,2,4.380406755389589,1.0769367218017578,57.72900581359863,0.0
1771962584,40,,Aggregated,20.000000,0.000000,3,3,3,3,5,8,45,58,58,58,58,92,0,2,4.278815310934315,1.0769367218017578,57.72900581359863,0.0
1771962585,50,,Aggregated,20.333333,0.000000,3,3,4,4,7,8,41,45,58,58,58,130,0,3,4.2286212627704325,1.0769367218017578,57.72900581359863,0.0
1771962586,60,,Aggregated,21.750000,0.000000,3,3,4,5,7,8,9,45,58,58,58,160,0,3,4.165202379226685,1.0769367218017578,57.72900581359863,0.0
1771962587,80,,Aggregated,22.800000,0.000000,3,3,4,4,7,8,9,41,58,58,58,216,0,3,3.9838541437078407,1.0769367218017578,57.72900581359863,0.0
1771962588,90,,Aggregated,25.166667,0.000000,3,3,4,5,7,8,17,45,58,58,58,267,0,3,4.1402681043532015,1.0769367218017578,57.72900581359863,0.0
1771962589,100,,Aggregated,26.428571,0.000000,3,3,4,5,8,8,17,44,58,58,58,306,0,3,4.344933173235725,1.0769367218017578,57.72900581359863,0.0
1771962590,110,,Aggregated,28.000000,0.000000,3,3,4,5,7,8,16,44,58,58,58,358,0,3,4.210135124249165,1.0769367218017578,57.72900581359863,0.0
1771962591,120,,Aggregated,30.000000,0.000000,3,3,4,5,8,8,16,44,58,58,58,411,0,3,4.218439116095104,1.0769367218017578,57.72900581359863,0.0
1771962592,130,,Aggregated,30.800000,0.000000,3,3,4,5,7,8,10,44,58,58,58,457,0,3,4.174116142990814,1.0769367218017578,57.72900581359863,0.0
1771962593,140,,Aggregated,34.500000,0.000000,3,4,5,6,8,8,11,44,58,58,58,516,0,3,4.307241402855215,1.0769367218017578,57.72900581359863,0.0
1771962594,150,,Aggregated,37.400000,0.000000,3,4,5,6,8,8,10,44,58,58,58,580,0,3,4.252328132760936,1.0769367218017578,57.72900581359863,0.0
1771962595,160,,Aggregated,39.900000,0.000000,3,4,5,6,8,8,10,41,58,58,58,642,0,3,4.255251721058308,1.0714530944824219,57.72900581359863,0.0
1771962596,170,,Aggregated,43.500000,0.000000,3,4,5,6,8,8,10,31,58,58,58,714,0,3,4.259104488276634,1.0714530944824219,57.72900581359863,0.0
1771962597,180,,Aggregated,46.700000,0.000000,3,4,5,6,8,8,10,31,58,58,58,771,0,3,4.250573740858976,1.0714530944824219,57.72900581359863,0.0
1771962598,190,,Aggregated,49.500000,0.000000,3,4,5,6,8,8,10,31,58,58,58,851,0,3,4.264728443042652,1.0714530944824219,57.72900581359863,0.0
1771962599,200,,Aggregated,53.100000,0.000000,3,4,5,6,8,8,10,31,58,58,58,928,0,3,4.28754168337789,1.0714530944824219,57.72900581359863,0.0
1771962600,200,,Aggregated,54.800000,0.000000,3,4,5,6,8,8,10,31,58,58,58,985,0,3,4.292552483263354,1.0714530944824219,57.72900581359863,0.0
1771962601,200,,Aggregated,58.300000,0.000000,3,4,5,6,8,8,10,31,48,58,58,1056,0,3,4.254504812486244,1.0714530944824219,57.72900581359863,0.0
1771962602,200,,Aggregated,62.200000,0.000000,3,4,5,6,8,8,10,31,48,58,58,1109,0,3,4.301461365117588,1.0714530944824219,57.72900581359863,0.0
1771962603,200,,Aggregated,62.400000,0.000000,3,4,5,6,8,8,9,31,48,58,58,1172,0,3,4.299959631910096,1.0714530944824219,57.72900581359863,0.0
1771962604,200,,Aggregated,64.400000,0.000000,3,4,5,6,8,8,9,31,48,58,58,1247,0,3,4.322112419171245,1.0714530944824219,57.72900581359863,0.0
1771962605,200,,Aggregated,65.000000,0.000000,3,4,5,6,8,8,9,30,48,58,58,1308,0,3,4.279302529967889,1.0714530944824219,57.72900581359863,0.0
1771962606,200,,Aggregated,65.200000,0.000000,3,4,5,6,8,8,9,31,48,58,58,1367,0,3,4.315292216079812,1.0714530944824219,57.72900581359863,0.0
1771962607,200,,Aggregated,66.700000,0.000000,3,4,5,6,8,8,9,30,48,58,58,1427,0,3,4.337537347142648,1.0714530944824219,57.72900581359863,0.0
1771962608,200,,Aggregated,66.200000,0.000000,3,4,5,6,8,8,9,31,48,58,58,1486,0,3,4.310177441079716,1.0714530944824219,57.72900581359863,0.0
1771962610,200,,Aggregated,65.500000,0.000000,3,4,5,6,8,8,9,30,48,58,58,1556,0,3,4.292396929086327,1.0714530944824219,57.72900581359863,0.0
1771962611,200,,Aggregated,63.300000,0.000000,3,4,5,6,8,8,9,30,48,58,58,1613,0,3,4.312961499142632,1.0714530944824219,57.72900581359863,0.0
1771962612,200,,Aggregated,62.500000,0.000000,3,4,5,6,8,8,9,30,48,58,58,1681,0,3,4.301772381421145,1.0714530944824219,57.72900581359863,0.0
1771962613,200,,Aggregated,62.500000,0.000000,3,4,5,6,7,8,9,30,48,58,58,1749,0,3,4.2753477243780065,1.0714530944824219,57.72900581359863,0.0
1771962614,200,,Aggregated,62.000000,0.000000,3,4,5,6,7,8,9,24,48,58,58,1813,0,3,4.2543697935799765,1.0714530944824219,57.72900581359863,0.0
1771962615,200,,Aggregated,63.800000,0.000000,3,4,5,6,7,8,9,30,48,58,58,1873,0,3,4.281579016111652,1.0714530944824219,57.72900581359863,0.0
1771962616,200,,Aggregated,63.600000,0.000000,3,4,5,6,7,8,9,24,48,58,58,1944,0,3,4.270154262275852,1.0714530944824219,57.72900581359863,0.0
1771962617,200,,Aggregated,62.200000,0.000000,3,4,5,6,7,8,9,18,47,58,58,2012,1,3,4.2459893653217415,1.0714530944824219,57.72900581359863,0.0
1771962618,200,,Aggregated,63.100000,0.000000,3,4,5,6,7,8,9,24,47,58,58,2083,1,3,4.25261519473731,1.0714530944824219,57.72900581359863,0.0
1771962619,200,,Aggregated,64.300000,0.100000,3,4,5,6,7,8,9,18,47,58,58,2141,1,3,4.225749047433924,1.0714530944824219,57.72900581359863,0.0
1771962620,200,,Aggregated,65.200000,0.100000,3,4,5,6,7,8,9,20,47,58,58,2198,1,3,4.193485054349336,1.0714530944824219,57.72900581359863,0.0
1771962621,200,,Aggregated,64.900000,0.100000,3,4,5,6,7,8,9,18,47,58,58,2262,1,3,4.194969418405116,1.0714530944824219,57.72900581359863,0.0
1771962622,200,,Aggregated,64.000000,0.100000,3,4,5,6,7,8,9,18,47,58,58,2338,1,3,4.2072770124424,1.0714530944824219,57.72900581359863,0.0
1771962623,200,,Aggregated,64.700000,0.100000,3,4,5,6,7,8,9,17,47,58,58,2401,1,3,4.194276028005146,1.0714530944824219,57.72900581359863,0.0
1771962624,200,,Aggregated,65.400000,0.100000,3,4,5,6,7,8,9,17,47,58,58,2463,1,3,4.208169717204024,1.0714530944824219,57.72900581359863,0.0
1771962625,200,,Aggregated,64.500000,0.100000,3,4,5,6,7,8,9,17,47,58,58,2526,1,3,4.195033607271486,1.0714530944824219,57.72900581359863,0.0
1771962626,200,,Aggregated,64.500000,0.100000,3,4,5,6,7,8,9,17,47,58,58,2587,1,3,4.208397118797347,1.0714530944824219,57.72900581359863,0.0
1771962627,200,,Aggregated,65.000000,0.100000,3,4,5,6,7,8,9,16,47,58,58,2665,1,3,4.183638789193044,1.0714530944824219,57.72900581359863,0.0
1771962628,200,,Aggregated,64.000000,0.100000,3,4,5,6,7,8,9,11,47,58,58,2717,2,3,4.1835791581160535,1.0714530944824219,57.72900581359863,0.0
1771962629,200,,Aggregated,64.700000,0.000000,3,4,5,6,7,8,9,11,47,58,58,2785,2,3,4.174547863177808,1.0714530944824219,57.72900581359863,0.0
1771962630,200,,Aggregated,62.800000,0.100000,3,4,5,6,7,8,9,11,47,58,58,2852,2,3,4.157430326453767,1.0714530944824219,57.72900581359863,0.0
1771962631,200,,Aggregated,63.900000,0.100000,3,4,5,6,7,8,9,10,47,58,58,2917,2,3,4.152508030454304,1.0714530944824219,57.72900581359863,0.0
1771962632,200,,Aggregated,64.600000,0.100000,3,4,5,6,7,8,9,10,47,58,58,2977,2,3,4.124608502758002,1.0714530944824219,57.72900581359863,0.0
1771962633,200,,Aggregated,64.600000,0.100000,3,4,5,6,7,8,9,10,46,58,58,3043,2,3,4.111269136968507,1.0714530944824219,57.72900581359863,0.0
1771962634,200,,Aggregated,63.400000,0.100000,3,4,5,5,7,8,9,10,46,58,58,3121,2,3,4.095687884544952,1.0714530944824219,57.72900581359863,0.0
1771962635,200,,Aggregated,63.700000,0.100000,3,4,5,5,7,8,9,10,46,58,58,3184,2,3,4.0701512415804455,1.0714530944824219,57.72900581359863,0.0
1771962636,200,,Aggregated,64.900000,0.100000,3,4,5,5,7,8,9,10,46,58,58,3250,2,3,4.081521841195913,1.0714530944824219,57.72900581359863,0.0
1771962637,200,,Aggregated,64.800000,0.100000,3,4,5,5,7,8,9,10,46,58,58,3320,2,3,4.073932300131005,1.0714530944824219,57.72900581359863,0.0
1771962638,200,,Aggregated,66.200000,0.100000,3,4,5,5,7,8,9,10,46,58,58,3385,3,3,4.072416691519485,1.0714530944824219,57.72900581359863,0.0
1771962639,200,,Aggregated,64.600000,0.100000,3,4,5,5,7,8,9,10,46,58,58,3450,3,3,4.064430914063385,1.0714530944824219,57.72900581359863,0.0
1771962640,200,,Aggregated,66.800000,0.100000,3,4,5,5,7,8,9,10,46,58,58,3508,3,3,4.065199412125138,1.0714530944824219,57.72900581359863,0.0
1771962641,200,,Aggregated,66.300000,0.100000,3,4,5,5,7,8,9,10,46,58,58,3572,3,3,4.058712607401883,1.0714530944824219,57.72900581359863,0.0
1771962642,200,,Aggregated,65.500000,0.100000,3,4,5,5,7,8,9,10,46,58,58,3635,3,3,4.054510675401438,1.0714530944824219,57.72900581359863,0.0
1771962643,200,,Aggregated,64.900000,0.100000,3,4,5,5,7,8,9,10,46,58,58,3702,3,3,4.054701051346229,1.0714530944824219,57.72900581359863,0.0
1771962644,200,,Aggregated,65.900000,0.100000,3,4,5,5,7,8,9,10,46,58,58,3772,3,3,4.068248471677745,1.0714530944824219,57.72900581359863,0.0
1771962645,200,,Aggregated,65.600000,0.100000,3,4,5,5,7,8,9,10,46,58,58,3828,3,3,4.072239032733403,1.0714530944824219,57.72900581359863,0.0
1771962646,200,,Aggregated,64.700000,0.100000,3,4,5,5,7,8,9,10,46,58,58,3891,3,3,4.063353015230052,1.0714530944824219,57.72900581359863,0.0
1771962647,200,,Aggregated,64.700000,0.100000,3,4,5,5,7,8,9,10,46,58,58,3953,3,3,4.058673295557363,1.0714530944824219,57.72900581359863,0.0
1771962648,200,,Aggregated,63.000000,0.100000,3,4,5,5,7,8,9,10,45,58,58,4018,3,3,4.065066917195375,1.0714530944824219,57.72900581359863,0.0
1771962649,200,,Aggregated,62.700000,0.100000,3,4,5,5,7,8,9,10,45,58,58,4096,3,3,4.049446841236204,1.0714530944824219,57.72900581359863,0.0
1771962650,200,,Aggregated,62.800000,0.000000,3,4,5,5,7,8,9,10,45,58,58,4169,3,3,4.036882736323177,1.0714530944824219,57.72900581359863,0.0
1771962651,200,,Aggregated,63.800000,0.000000,3,4,5,5,7,8,9,10,45,58,58,4233,3,3,4.036361602866112,1.0714530944824219,57.72900581359863,0.0
1771962652,200,,Aggregated,64.300000,0.000000,3,4,5,5,7,8,9,10,45,58,58,4285,3,3,4.039624524645099,1.0714530944824219,57.72900581359863,0.0
1771962653,200,,Aggregated,65.000000,0.000000,3,4,5,5,7,8,9,10,45,58,58,4350,3,3,4.047175659530464,1.0714530944824219,57.72900581359863,0.0
1771962654,200,,Aggregated,64.700000,0.000000,3,4,5,5,7,8,9,10,45,58,58,4411,3,3,4.05367727156427,1.0714530944824219,57.72900581359863,0.0
1771962655,200,,Aggregated,64.300000,0.000000,3,4,5,5,7,8,9,10,45,58,58,4491,4,3,4.037100603574635,1.0714530944824219,57.72900581359863,0.0
1771962656,200,,Aggregated,63.900000,0.000000,3,4,5,5,7,8,9,10,45,58,58,4555,4,3,4.0255229376281,1.0714530944824219,57.72900581359863,0.0
1771962657,200,,Aggregated,64.600000,0.100000,3,4,5,5,7,8,9,10,45,58,58,4625,4,3,4.022753947489971,1.0714530944824219,57.72900581359863,0.0
1771962658,200,,Aggregated,66.100000,0.100000,3,4,5,5,7,8,9,10,45,58,58,4682,5,3,4.023436805418749,1.0714530944824219,57.72900581359863,0.0
1771962659,200,,Aggregated,66.800000,0.100000,3,4,5,5,7,8,9,9,45,58,58,4754,5,3,4.021307626691344,1.0714530944824219,57.72900581359863,0.0
1771962660,200,,Aggregated,65.000000,0.200000,3,4,5,5,7,8,9,9,45,58,58,4823,6,3,4.021428072820826,1.0714530944824219,57.72900581359863,0.0
1771962661,200,,Aggregated,64.800000,0.200000,3,4,5,5,7,8,9,10,45,58,58,4882,6,3,4.029666190751016,1.0714530944824219,57.72900581359863,0.0
1771962662,200,,Aggregated,66.100000,0.200000,3,4,5,5,7,8,9,10,45,58,58,4946,7,3,4.031974875006269,1.0714530944824219,57.72900581359863,0.0
1771962663,200,,Aggregated,65.300000,0.300000,3,4,5,5,7,8,9,10,45,58,58,5004,7,3,4.039558432370924,1.0714530944824219,57.72900581359863,0.0
1771962664,200,,Aggregated,64.200000,0.400000,3,4,5,5,7,8,9,10,45,58,58,5070,7,3,4.0354029901869435,1.0714530944824219,57.72900581359863,0.0
1771962665,200,,Aggregated,64.600000,0.400000,3,4,5,5,7,8,9,9,45,58,58,5137,7,3,4.026283474313812,1.0714530944824219,57.72900581359863,0.0
1771962666,200,,Aggregated,65.100000,0.400000,3,4,5,5,7,8,9,9,45,58,58,5197,7,3,4.026116741283917,1.0714530944824219,57.72900581359863,0.0
1771962667,200,,Aggregated,64.600000,0.300000,3,4,5,5,7,8,9,9,45,58,58,5264,7,3,4.022197792232943,1.0714530944824219,57.72900581359863,0.0
1771962668,200,,Aggregated,63.900000,0.300000,3,4,5,5,7,8,9,9,45,58,58,5334,9,3,4.030118419474147,1.0714530944824219,57.72900581359863,0.0
1771962669,200,,Aggregated,63.900000,0.300000,3,4,5,5,7,8,9,9,45,58,58,5396,10,3,4.034184234243043,1.0714530944824219,57.72900581359863,0.0
1771962670,200,,Aggregated,64.400000,0.300000,3,4,5,5,7,8,9,9,45,58,58,5469,10,3,4.031371102513551,1.0714530944824219,57.72900581359863,0.0
1771962671,200,,Aggregated,64.100000,0.500000,3,4,5,5,7,8,9,9,45,58,58,5530,10,3,4.0253319317781475,1.0714530944824219,57.72900581359863,0.0
1771962672,200,,Aggregated,63.700000,0.500000,3,4,5,5,7,8,9,9,45,58,58,5598,11,3,4.035304000693673,1.0714530944824219,57.72900581359863,0.0
1771962673,200,,Aggregated,64.200000,0.400000,3,4,5,5,7,8,9,9,45,58,58,5666,11,3,4.030785500014413,1.0714530944824219,57.72900581359863,0.0
1771962674,200,,Aggregated,64.700000,0.300000,3,4,5,5,7,8,9,9,45,58,58,5737,11,3,4.029336822600196,1.0714530944824219,57.72900581359863,0.0
1771962675,200,,Aggregated,65.000000,0.400000,3,4,5,5,7,8,9,10,45,58,58,5799,11,3,4.0421964053676795,1.0714530944824219,57.72900581359863,0.0
1771962676,200,,Aggregated,65.800000,0.400000,3,4,5,5,7,8,9,10,45,58,58,5879,11,3,4.042154186577756,1.0714530944824219,57.72900581359863,0.0
1771962677,200,,Aggregated,65.500000,0.400000,3,4,5,5,7,8,9,10,45,58,58,5951,12,3,4.041888056392731,1.0714530944824219,57.72900581359863,0.0
1771962678,200,,Aggregated,66.500000,0.400000,3,4,5,5,7,8,9,9,45,58,58,6010,12,3,4.04254640398327,1.0714530944824219,57.72900581359863,0.0
1771962679,200,,Aggregated,66.200000,0.400000,3,4,5,5,7,8,9,10,45,58,58,6087,12,3,4.037012818099752,1.0714530944824219,57.72900581359863,0.0
1771962680,200,,Aggregated,67.400000,0.400000,3,4,5,5,7,8,9,9,45,58,58,6158,12,3,4.026649253017602,1.0714530944824219,57.72900581359863,0.0
1771962681,200,,Aggregated,67.400000,0.200000,3,4,5,5,7,8,9,9,45,58,58,6216,12,3,4.016818802329104,1.0714530944824219,57.72900581359863,0.0
1771962682,200,,Aggregated,67.400000,0.200000,3,4,5,5,7,8,9,9,45,58,58,6288,12,3,4.0128514663560395,1.0714530944824219,57.72900581359863,0.0
1771962683,200,,Aggregated,67.800000,0.200000,3,4,5,5,7,8,9,9,45,58,58,6356,12,3,4.00811017422349,1.0714530944824219,57.72900581359863,0.0
1771962684,200,,Aggregated,67.900000,0.200000,3,4,5,5,7,8,9,9,45,58,58,6414,12,3,4.00973280754125,1.0714530944824219,57.72900581359863,0.0
1771962685,200,,Aggregated,68.700000,0.100000,3,4,5,5,7,8,9,9,45,58,58,6479,13,3,4.00283024218701,1.0714530944824219,57.72900581359863,0.0
1771962686,200,,Aggregated,67.500000,0.100000,3,4,5,5,7,8,9,9,45,58,58,6547,13,3,4.000389796277849,1.0714530944824219,57.72900581359863,0.0
1771962687,200,,Aggregated,67.500000,0.100000,3,4,5,5,7,8,9,9,45,58,58,6604,13,3,4.001694365315983,1.0714530944824219,57.72900581359863,0.0
1771962688,200,,Aggregated,66.000000,0.200000,3,4,5,5,7,8,9,9,45,58,58,6682,13,3,4.008279343416362,1.0714530944824219,57.72900581359863,0.0
1771962689,200,,Aggregated,66.200000,0.200000,3,4,5,5,7,8,9,9,45,58,58,6738,13,3,4.011359473794885,1.0714530944824219,57.72900581359863,0.0
1771962690,200,,Aggregated,65.200000,0.100000,3,4,5,5,7,8,9,9,45,58,58,6805,13,3,4.002096441018065,1.0714530944824219,57.72900581359863,0.0
1771962691,200,,Aggregated,66.000000,0.100000,3,4,5,5,7,8,9,9,45,58,58,6861,13,3,4.002069596419997,1.0714530944824219,57.72900581359863,0.0
1771962692,200,,Aggregated,64.300000,0.100000,3,4,5,5,7,8,9,9,45,58,58,6932,13,3,4.002695474332973,1.0714530944824219,57.72900581359863,0.0
1771962693,200,,Aggregated,64.200000,0.100000,3,4,5,5,7,8,9,9,45,58,58,6990,14,3,3.993252418583555,1.0714530944824219,57.72900581359863,0.0
1771962694,200,,Aggregated,64.100000,0.100000,3,4,5,5,7,8,9,9,45,58,58,7055,15,3,3.988303874588283,1.0714530944824219,57.72900581359863,0.0
1771962695,200,,Aggregated,63.800000,0.100000,3,4,5,5,7,8,9,9,45,58,58,7121,15,3,3.9860779374289623,1.0714530944824219,57.72900581359863,0.0
1771962696,200,,Aggregated,63.500000,0.200000,3,4,5,5,7,8,9,9,45,58,58,7196,15,3,3.99276079105761,1.0714530944824219,57.72900581359863,0.0
1771962697,200,,Aggregated,63.200000,0.300000,3,4,5,5,7,8,9,10,45,58,58,7257,17,3,3.996103611862395,1.0714530944824219,57.72900581359863,0.0
1771962698,200,,Aggregated,63.800000,0.200000,3,4,5,5,7,8,9,10,45,58,58,7335,17,3,3.9948456939093986,1.0714530944824219,57.72900581359863,0.0
1771962699,200,,Aggregated,64.600000,0.200000,3,4,5,5,7,8,9,10,45,58,58,7398,18,3,4.004096301641616,1.0714530944824219,57.72900581359863,0.0
1771962700,200,,Aggregated,65.100000,0.400000,3,4,5,5,7,8,9,10,45,58,58,7460,18,3,3.999823859166204,1.0714530944824219,57.72900581359863,0.0
1771962701,200,,Aggregated,64.800000,0.400000,3,4,5,5,7,8,9,10,45,58,58,7522,19,3,4.009258965804392,1.0714530944824219,57.72900581359863,0.0
1771962702,200,,Aggregated,65.300000,0.500000,3,4,5,5,7,8,9,10,45,58,58,7598,19,3,4.0039569649391344,1.0714530944824219,57.72900581359863,0.0
1771962703,200,,Aggregated,65.000000,0.500000,3,4,5,5,7,8,9,10,45,58,58,7656,19,3,4.006891539602568,1.0714530944824219,57.72900581359863,0.0
1771962704,200,,Aggregated,65.500000,0.600000,3,4,5,5,7,8,9,10,45,58,58,7717,19,3,4.0072513334148985,1.0714530944824219,57.72900581359863,0.0
1771962705,200,,Aggregated,65.500000,0.600000,3,4,5,5,7,8,9,10,45,58,58,7788,19,3,4.008920669065847,1.0714530944824219,57.72900581359863,0.0
1771962706,200,,Aggregated,65.800000,0.500000,3,4,5,5,7,8,9,10,45,58,58,7859,19,3,4.001596711461273,1.0714530944824219,57.72900581359863,0.0
1771962707,200,,Aggregated,65.600000,0.400000,3,4,5,5,7,8,9,10,45,58,58,7927,19,3,3.996140962593249,1.0714530944824219,57.72900581359863,0.0
1771962708,200,,Aggregated,65.900000,0.400000,3,4,5,5,7,8,9,10,45,58,58,8000,20,3,3.99543297290802,1.0714530944824219,57.72900581359863,0.0
1771962709,200,,Aggregated,65.700000,0.400000,3,4,5,5,7,8,9,10,45,58,58,8072,20,3,3.9952230169940868,1.0714530944824219,57.72900581359863,0.0
1771962710,200,,Aggregated,66.100000,0.200000,3,4,5,5,7,8,9,10,45,58,58,8126,20,3,3.9903768435681712,1.0714530944824219,57.72900581359863,0.0
1771962711,200,,Aggregated,65.800000,0.300000,3,4,5,5,7,8,9,10,45,58,58,8192,20,3,3.986845287727192,1.0714530944824219,57.72900581359863,0.0
1771962712,200,,Aggregated,66.900000,0.200000,3,4,5,5,7,8,9,10,45,58,58,8263,21,3,3.9861296880307244,1.0714530944824219,57.72900581359863,0.0
1771962713,200,,Aggregated,65.800000,0.200000,3,4,5,5,7,8,9,10,45,58,58,8326,21,3,3.9863907428936636,1.0714530944824219,57.72900581359863,0.0
1771962714,200,,Aggregated,65.700000,0.100000,3,4,5,5,7,8,9,10,45,58,58,8398,21,3,3.981816339958393,1.0714530944824219,57.72900581359863,0.0
1771962715,200,,Aggregated,65.900000,0.200000,3,4,5,5,7,8,9,10,45,58,58,8470,21,3,3.986548364092074,1.0714530944824219,57.72900581359863,0.0
1771962717,200,,Aggregated,66.100000,0.200000,3,4,5,5,7,8,9,10,45,58,58,8528,21,3,3.9853027010053452,1.0714530944824219,57.72900581359863,0.0
1771962718,200,,Aggregated,67.900000,0.200000,3,4,5,5,7,8,9,10,45,58,58,8596,22,3,3.980110888705247,1.0714530944824219,57.72900581359863,0.0
1771962719,200,,Aggregated,66.400000,0.200000,3,4,5,5,7,8,9,10,45,58,58,8662,23,3,3.98720114480483,1.0714530944824219,57.72900581359863,0.0
1771962720,200,,Aggregated,65.900000,0.300000,3,4,5,5,7,8,9,10,45,58,58,8740,23,3,3.9849192927031005,1.0714530944824219,57.72900581359863,0.0
1771962721,200,,Aggregated,65.700000,0.300000,3,4,5,5,7,8,9,10,45,58,58,8800,23,3,3.9819328893314707,1.0714530944824219,57.72900581359863,0.0
1771962722,200,,Aggregated,66.100000,0.300000,3,4,5,5,7,8,9,10,45,58,58,8859,23,3,3.9837988521783907,1.0714530944824219,57.72900581359863,0.0
1771962723,200,,Aggregated,67.200000,0.300000,3,4,5,5,7,8,9,10,45,58,58,8935,23,3,3.9765117284500473,1.0714530944824219,57.72900581359863,0.0
1771962724,200,,Aggregated,66.300000,0.300000,3,4,5,5,7,8,9,10,45,58,58,9000,24,3,3.975565883848402,1.0714530944824219,57.72900581359863,0.0
1771962725,200,,Aggregated,67.000000,0.200000,3,4,5,5,7,8,9,10,45,58,58,9064,25,3,3.977585975195808,1.0714530944824219,57.72900581359863,0.0
1771962726,200,,Aggregated,67.000000,0.200000,3,4,5,5,7,8,9,10,45,58,58,9127,25,3,3.974333825084744,1.0714530944824219,57.72900581359863,0.0
1771962727,200,,Aggregated,66.200000,0.400000,3,4,5,5,7,8,9,10,45,58,58,9194,25,3,3.9823408979474397,1.0714530944824219,57.72900581359863,0.0
1771962728,200,,Aggregated,65.500000,0.400000,3,4,5,5,7,8,9,10,45,58,58,9266,26,3,3.9849882374925487,1.0714530944824219,57.72900581359863,0.0
1771962729,200,,Aggregated,65.500000,0.400000,3,4,5,5,7,8,9,10,45,58,58,9331,26,3,3.992049873686465,1.0714530944824219,57.72900581359863,0.0
